Grupo de descuento;Mes;Centro deportivo;Distrito;Grupo de actividad deportiva;Sexo;Nº Descuentos
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;1
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;3
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;135
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;2
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;24
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO LIBRE;HOMBRE;3378
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO LIBRE;HOMBRE;452
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO LIBRE;MUJER;2003
EDAD JOVEN;4;Las Cruces;LATINA                                            ;USO LIBRE;MUJER;280
EDAD JOVEN;4;Los Caprichos;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;HOMBRE;20
EDAD JOVEN;4;Los Caprichos;LATINA                                            ;USO DE ESPACIOS DEPORTIVOS;MUJER;10
EDAD JOVEN;4;Los Caprichos;LATINA                                            ;USO LIBRE;HOMBRE;8
EDAD JOVEN;4;Los Caprichos;LATINA                                            ;USO LIBRE;MUJER;28
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;HOMBRE;1
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;HOMBRE;22
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;HOMBRE;90
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;HOMBRE;4
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;6
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;1
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;3
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;19
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;37
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ABONO DEPORTE MADRID;MUJER;1
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;2
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;17
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;1
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;16
EDAD JOVEN;4;Alfredo Goyeneche;MONCLOA-ARAVACA                                   ;ACTIVIDADES DEPORTIVAS DIRIGIDAS;HOMBRE;3
